ID,item_cnt_month
633,0.19834083
634,0.8238269
635,0.23907627
636,0.3739249
637,0.19036202
638,0.1587661
639,0.1012649
640,0.7205676
641,1.2385676
642,0.4604619
643,0.043403976
644,0.0579603
645,0.3739249
646,0.5630541
647,0.04773928
648,0.03694807
649,0.45211783
650,0.20980135
651,1.1596003
652,0.35998392
653,0.118189655
654,0.34312117
655,0.39981827
656,0.81395453
657,0.16494867
658,0.124744974
659,0.056279987
660,0.3971341
661,0.21843757
662,0.020054046
663,0.6723671
664,0.08086688
665,0.7176209
666,0.11592062
667,0.36544126
668,0.6630489
669,0.75847346
670,0.12617898
671,0.1633557
672,0.058991246
673,0.98939157
674,0.07257769
675,0.39584562
676,0.7992994
677,0.43258992
678,0.41348734
679,0.10444936
680,0.03954856
681,0.060525604
682,0.08155224
683,0.12790275
684,0.6630489
685,0.6964169
686,0.69261116
687,0.43553734
688,0.1464281
689,0.08093842
690,0.07238036
691,0.15367958
692,0.15974702
693,0.14595999
694,0.1051437
695,0.98095
696,0.14166328
697,0.05875632
698,0.23425071
699,0.81284803
700,2.522044
701,0.14756644
702,1.772444
703,1.3363316
704,0.037875693
705,0.3612731
706,0.042672623
707,0.12499814
708,0.11629172
709,2.451367
710,0.41025206
711,0.460412
712,0.09590505
713,0.6580084
714,0.17177163
715,0.106343135
716,0.38136718
717,0.1615377
718,0.01388598
719,1.1629257
720,0.12063168
721,0.5176346
722,0.3090876
723,2.0621579
724,0.075611845
725,0.3938103
726,1.0320545
727,1.312066
728,0.14166328
729,1.7965057
730,0.10088484
731,0.101565726
732,1.6806725
733,0.5698212
734,1.5823511
735,0.123488426
736,0.47389936
737,0.39054382
738,0.22823502
739,0.19292378
740,0.14276116
741,0.15154813
742,0.09710645
743,1.1956486
744,0.82206255
745,0.7168771
746,0.734539
747,0.70348287
748,1.4613669
749,0.26784816
750,0.3039638
751,0.045653302
752,0.3560516
753,0.21719173
754,1.6794031
755,0.7890127
756,0.06589007
757,0.24811162
758,0.0486628
759,0.2515229
760,0.7857331
761,0.4266563
762,0.38744912
763,2.5245986
764,0.20135172
765,0.31085745
766,0.13600142
767,0.73987794
768,0.64623344
769,0.4927715
770,0.7231646
771,0.016461173
772,0.90007657
773,0.41930857
774,0.31084788
775,0.17058353
776,0.5722072
777,0.71287507
778,0.027805353
779,0.20324628
780,0.12514892
781,1.6657149
782,0.8027755
783,0.67890584
784,0.22608253
785,2.065994
786,1.6022706
787,0.89580506
788,0.4886977
789,0.56201917
790,0.14166328
791,0.22608253
792,0.22608253
793,4.9240046
794,0.15264037
795,0.39955658
796,1.0412618
797,1.6946557
798,0.15264037
799,2.2682085
800,0.16878892
801,0.055355776
802,1.1633977
803,0.40778634
804,0.0847391
805,0.056189112
806,0.3876906
807,0.15362623
808,0.5098243
809,0.032230284
810,0.37958053
811,0.47991824
812,0.47535765
813,0.16750453
814,0.07087109
815,0.5075615
816,0.31087458
817,0.015755856
818,0.4337505
819,0.16313492
820,0.3433333
821,0.1126421
822,0.28236446
823,0.33684906
824,0.17670362
825,0.14632478
826,0.25376984
827,0.36544126
828,0.06359171
829,0.17319155
830,1.1190416
831,0.19537751
832,0.04452734
833,0.34467345
834,0.53377646
835,0.15364303
836,0.23603363
837,0.5409993
838,0.50287676
839,0.0579603
840,0.04476931
841,0.20470107
842,0.055751886
843,0.13604087
844,0.63158625
845,0.22330391
846,0.058958545
847,0.30104795
848,0.1297434
849,0.11826449
850,0.17163679
851,0.2043129
852,0.601693
853,0.09624798
854,0.36436668
855,0.4645062
856,0.49815613
857,1.0268948
858,0.34789425
859,0.3780446
860,0.15763739
861,0.18751398
862,0.35991043
863,0.42184252
864,0.53962195
865,0.864753
866,0.7162959
867,0.22088426
868,0.8812
869,0.15199205
870,0.3583062
871,0.103289284
872,0.12139878
873,0.52983373
874,0.54984504
875,0.64666325
876,0.2227153
877,0.1582524
878,0.33223513
879,0.42407322
880,0.21760392
881,0.6443354
882,0.42440012
883,1.2063223
884,0.33546665
885,0.96151114
886,0.27649838
887,0.2644948
888,0.26390967
889,0.17981207
890,0.4108268
891,0.5238524
892,0.50784445
893,0.13607019
894,0.2343183
895,0.13092837
896,0.28134403
897,0.104237586
898,0.13750084
899,0.39154726
900,0.08490498
901,1.5963612
902,0.09052064
903,0.38548088
904,1.652158
905,1.1379113
906,1.3757527
907,0.7345061
908,0.6213064
909,0.30439502
910,0.33945498
911,0.09427319
912,0.6329003
913,0.38606524
914,0.023051096
915,0.23076063
916,0.22230051
917,0.03303435
918,0.15340617
919,0.4310078
920,0.1168626
921,1.3142568
922,0.113124065
923,0.09863759
924,0.36787012
925,0.2975821
926,0.38679847
927,0.12149091
928,0.7162959
929,0.65950716
930,0.089824244
931,0.13053326
932,0.58694214
933,0.25888282
934,0.44527116
935,0.48606464
936,0.30799314
937,0.46869794
938,0.13113688
939,0.1210502
940,0.11967633
941,0.28261727
942,0.14826213
943,0.7486742
944,0.2318015
945,0.028550541
946,0.120258085
947,0.1772572
948,0.2691157
949,0.2572898
950,0.38408503
951,0.015482272
952,0.038472686
953,0.021965487
954,0.26732022
955,0.27614427
956,0.8561384
957,0.050082352
958,0.9578293
959,0.7236461
960,0.3814894
961,0.07272711
962,0.48106506
963,0.07271911
964,0.69951236
965,0.1942467
966,0.29561573
967,0.5078496
968,0.13673641
969,0.2302399
970,0.1758117
971,0.1417657
972,0.065664165
973,0.11909613
974,0.1417657
975,0.058614314
976,0.10673255
977,1.4700961
978,0.6617118
979,1.0240535
980,0.1967816
981,0.23684481
982,0.7026272
983,0.064301826
984,0.049267426
985,0.6731053
986,0.8966559
987,0.34203398
988,0.30149388
989,0.38293004
990,0.59997314
991,0.64022934
992,0.21492738
993,1.6128529
994,0.44025135
995,0.3670519
996,0.068725534
997,0.6139815
998,0.14892319
999,0.058094315
1000,1.5871215
1001,0.3324096
1002,1.033662
1003,0.20861366
1004,0.10657643
1005,0.2183258
1006,0.023479844
1007,0.036650293
1008,0.6797613
1009,0.19466957
1010,0.11415256
1011,0.16942848
1012,0.5341445
1013,1.895275
1014,0.28463838
1015,1.8876051
1016,0.011821847
1017,0.051858578
1018,0.19076543
1019,0.5444647
1020,0.2576626
1021,0.49316922
1022,0.048986327
1023,0.10884389
1024,0.61236
1025,0.029219288
1026,0.68663174
1027,0.52616894
1028,0.24852489
1029,0.053817105
1030,0.14493646
1031,0.5790334
1032,1.4159193
1033,-0.047540884
1034,1.1422426
1035,0.081296004
1036,0.029329363
1037,1.5686822
1038,0.26638326
1039,0.083415665
1040,0.6037817
1041,0.18712096
1042,0.09794389
1043,0.17699559
1044,0.48349014
1045,0.14591324
1046,0.5473379
1047,0.21354574
1048,0.04936803
1049,0.5168805
1050,0.46929365
1051,0.5756261
1052,1.0045612
1053,0.31827128
1054,0.4258339
1055,0.3366968
1056,0.5171569
1057,0.57673573
1058,0.15765332
1059,1.7802743
1060,0.22471191
1061,0.48407397
1062,0.0358432
1063,0.13059278
1064,0.4933021
1065,0.1582524
1066,0.20837623
1067,0.42331868
1068,0.098587535
1069,0.2658531
1070,0.15504082
1071,0.042048365
1072,0.0746712
1073,0.31770316
1074,0.2675676
1075,0.27631912
1076,0.35349625
1077,6.193586
1078,2.9304888
1079,2.839006
1080,0.08297167
1081,-0.0137808
1082,0.046772655
1083,0.51519084
1084,0.11542971
1085,0.17929721
1086,0.025483323
1087,0.46081743
1088,0.55672103
1089,1.1684867
1090,2.2496626
1091,0.5434098
1092,1.0340201
1093,0.10194848
1094,0.108142704
1095,0.06086836
1096,0.7288323
1097,0.32106858
1098,1.2350454
1099,0.4637659
1100,0.2098165
1101,0.25694802
1102,0.29981503
1103,0.5252331
1104,1.2832133
1105,0.15340617
1106,0.200405
1107,0.3541346
1108,0.029893143
1109,0.69394857
1110,0.22392318
1111,0.01627919
1112,0.45417708
1113,0.10980766
1114,0.131105
1115,0.029424116
1116,0.11206595
1117,0.007827983
1118,0.14423832
1119,0.14077292
1120,0.32636943
1121,0.042364754
1122,0.21092989
1123,-0.036909793
1124,0.17236122
1125,0.16018885
1126,0.2539146
1127,0.14477548
1128,0.11402546
1129,0.10335669
1130,0.077093996
1131,0.34789425
1132,0.28337425
1133,0.06292786
1134,0.1177709
1135,0.13933413
1136,0.24407944
1137,1.3390217
1138,0.47379443
1139,0.120576635
1140,0.12321859
1141,0.058805607
1142,0.22623697
1143,0.05888882
1144,0.15424053
1145,0.3538548
1146,0.17075653
1147,0.3993937
1148,0.12948108
1149,0.24915716
1150,0.09519395
1151,0.3525974
1152,0.024491359
1153,0.14711449
1154,0.40349746
1155,0.062206868
1156,0.15627287
1157,1.507639
1158,2.4908104
1159,0.38062102
1160,0.08490562
1161,0.27005365
1162,0.2559473
1163,0.07926617
1164,0.06993384
1165,0.018763958
1166,0.04353408
1167,0.65666115
1168,0.21025403
1169,0.40866813
1170,0.747162
1171,0.29760912
1172,0.07929109
1173,0.049773213
1174,0.021361677
1175,0.021361677
1176,0.021361677
1177,0.09796367
1178,0.1402034
1179,0.08556986
1180,0.1969242
1181,0.35421035
1182,0.19109486
1183,0.16242728
1184,0.3612714
1185,0.14420772
1186,0.067701414
1187,0.3993937
1188,0.14576267
1189,0.9755314
1190,0.11739076
1191,0.03323005
1192,0.39387628
1193,1.0123392
1194,0.19602242
1195,0.6458262
1196,0.15528412
1197,0.13933413
1198,0.05135979
1199,0.915977
1200,0.48548335
1201,0.13033132
1202,0.048986327
1203,0.19471624
1204,0.34259516
1205,1.5018415
1206,0.24895623
1207,0.17989278
1208,0.17983735
1209,0.0489195
1210,0.35135505
1211,0.0987955
1212,2.381808
1213,1.6784225
1214,0.21553057
1215,0.14335978
1216,0.20891818
1217,0.7565885
1218,0.26795888
1219,0.26126805
1220,0.07224231
1221,0.1153995
1222,0.0987955
1223,0.16299807
1224,0.1913641
1225,0.021361677
1226,0.14147104
1227,0.14685962
1228,0.48461917
1229,0.3761038
1230,0.36287162
1231,0.47399667
1232,0.3761038
1233,0.15423587
1234,0.20202972
1235,0.45713255
1236,0.46153527
1237,0.26599824
1238,0.18020253
1239,1.6657149
1240,0.18766843
1241,0.4046146
1242,0.27907664
1243,0.5205254
1244,0.21137317
1245,0.16369404
1246,1.0415044
1247,0.5796233
1248,0.13994005
1249,0.23104344
1250,0.20788805
1251,0.032683056
1252,0.0683196
1253,0.22703679
1254,0.15733537
1255,0.086400524
1256,0.5882236
1257,0.07648966
1258,0.21033768
1259,0.46461612
1260,0.61447495
1261,0.19859788
1262,0.11313957
1263,0.04000361
1264,1.4792677
1265,0.37770063
1266,0.20842817
1267,1.9882815
1268,0.19427897
1269,0.25478548
1270,0.37264934
1271,0.13120957
1272,0.09997902
1273,0.28084588
1274,0.021361677
1275,0.15479966
1276,0.22092198
1277,0.41565102
1278,2.8593068
1279,0.34995925
1280,0.08536923
1281,0.11586431
1282,0.2912173
1283,0.11266765
1284,0.31351143
1285,0.2241263
1286,0.058644727
1287,0.9010191
1288,0.023841403
1289,0.21553057
1290,0.13302687
1291,0.6155065
1292,0.55676216
1293,0.1831079
1294,0.6880073
1295,0.3542181
1296,0.16455802
1297,0.20523244
1298,1.7400912
1299,0.25483108
1300,0.30937126
1301,0.71488816
1302,0.304097
1303,0.49611634
1304,0.90605664
1305,0.31004906
1306,0.0987955
1307,0.099062115
1308,0.13303599
1309,0.18371901
1310,0.03350833
1311,0.1262997
1312,0.6148502
1313,0.20576635
1314,0.5882157
1315,0.07950387
1316,0.25057983
1317,0.11476112
1318,0.6597843
1319,0.21169816
1320,0.23642702
1321,0.18286166
1322,0.38548088
1323,0.24193043
1324,0.085157804
1325,0.43808275
1326,0.08887338
1327,0.1228502
1328,0.23529781
1329,0.13058916
1330,0.03962356
1331,1.2008271
1332,0.09533575
1333,1.4463876
1334,0.87082034
1335,0.001968593
1336,0.28972435
1337,0.2330117
1338,0.61118823
1339,0.20691687
1340,0.046058547
1341,0.046058547
1342,0.21294105
1343,0.0629721
1344,0.008042158
1345,0.03787849
1346,0.046058547
1347,0.12569071
1348,0.13211682
1349,0.40496886
1350,0.046080157
1351,0.10984534
1352,0.039160386
1353,0.17938425
1354,0.21265818
1355,0.7682645
1356,0.427457
1357,0.101727806
1358,0.113436766
1359,0.3983857
1360,0.7655449
1361,0.5346196
1362,0.22183882
1363,0.1529246
1364,0.2735502
1365,0.08886329
1366,0.09946038
1367,0.14213592
1368,0.29268888
1369,0.40346286
1370,0.43702552
1371,0.04148973
1372,0.07338304
1373,0.18682653
1374,0.11923588
1375,0.24522802
1376,0.3864155
1377,0.041876458
1378,0.17337213
1379,0.14951298
1380,0.20920491
1381,0.10123708
1382,0.42889717
1383,0.3637386
1384,0.23237659
1385,0.8951192
1386,0.26429102
1387,0.13632435
1388,0.19768874
1389,0.25522575
1390,0.39630106
1391,0.09128384
1392,0.10849314
1393,0.050016005
1394,0.104654744
1395,0.22122726
1396,0.26626572
1397,0.3446174
1398,0.19641997
1399,0.1068707
1400,0.38083315
1401,0.33858737
1402,0.24446647
1403,0.99937433
1404,0.36544126
1405,0.043643855
1406,0.07128315
1407,0.011846103
1408,0.07128315
1409,0.07614043
1410,0.123732515
1411,0.04869037
1412,0.16313492
1413,0.28687036
1414,0.099048324
1415,0.033247154
1416,0.081296004
1417,0.5476473
1418,0.12145505
1419,0.1990581
1420,0.16175918
1421,0.31460264
1422,0.22515363
1423,0.14286219
1424,0.07729965
1425,0.08319414
1426,0.3969822
1427,0.18637809
1428,0.044793144
1429,0.13249885
1430,0.03300395
1431,0.1402034
1432,0.25128773
1433,0.07128315
1434,0.11393643
1435,0.123524815
1436,0.027252115
1437,0.10008142
1438,0.07085551
1439,0.060134593
1440,0.19087237
1441,0.09330976
1442,0.25222218
1443,0.1490345
1444,0.16588639
1445,0.25389025
1446,0.12514892
1447,0.47127295
1448,0.21258813
1449,0.43121007
1450,0.13605787
1451,0.80691487
1452,0.4340595
1453,0.10907267
1454,0.124912225
1455,0.16051081
1456,0.08092911
1457,0.06322727
1458,0.37775347
1459,1.1378933
1460,0.17693159
1461,0.11910756
1462,0.14763707
1463,0.1886121
1464,0.08634456
1465,0.12101008
1466,0.20195688
1467,1.2852148
1468,0.5199925
1469,0.10013547
1470,0.22814946
1471,0.262611
1472,0.23671204
1473,0.1410343
1474,0.2771264
1475,0.3658583
1476,0.24060677
1477,0.5307493
1478,0.18136601
1479,0.35859805
1480,0.16595952
1481,0.15699922
1482,0.7333069
1483,0.036202323
1484,0.050735485
1485,0.05316868
1486,0.14962825
1487,0.13660198
1488,0.055891562
1489,0.40550834
1490,0.87804043
1491,0.22631821
1492,0.24343947
1493,0.038264442
1494,0.17323427
1495,0.060311336
1496,0.036654394
1497,4.4249086
1498,0.52281576
1499,0.07037325
1500,0.09901732
1501,0.03976914
1502,0.21527684
1503,0.19264507
1504,0.07128315
1505,0.11143204
1506,0.10574769
1507,0.04126047
1508,0.1786864
1509,0.23584716
1510,0.07388087
1511,0.13933413
1512,0.021965487
1513,0.049635217
1514,0.5282327
1515,0.060173918
1516,0.074987754
1517,0.088167585
1518,0.102020256
1519,0.1557241
1520,0.21749757
1521,0.5282327
1522,0.41380355
1523,0.1497483
1524,0.19242632
1525,0.34789425
1526,0.061624095
1527,0.14153059
1528,0.036255263
1529,0.21282339
1530,0.11627636
1531,0.7682645
1532,0.077939555
1533,0.104225285
1534,0.11250688
1535,0.04353337
1536,0.43625322
1537,0.021357577
1538,0.31003788
1539,0.08120216
1540,0.13604087
1541,0.13604087
1542,0.33385855
1543,0.031006452
1544,0.05278907
1545,0.029244022
1546,4.478862
1547,0.056650378
1548,0.10161137
1549,0.070168436
1550,0.070964016
1551,0.4289391
1552,0.25074276
1553,0.043558095
1554,0.021965487
1555,0.27907664
1556,0.108726725
1557,0.12461264
1558,0.051345337
1559,0.039927907
1560,0.06902626
1561,0.20610586
1562,0.084331505
1563,0.43748748
1564,0.7448093
1565,0.16769023
1566,0.21555172
1567,0.0749988
1568,0.070964016
1569,0.03052557
1570,0.36745045
1571,0.45382
1572,0.01580498
1573,1.2350454
1574,0.45147014
1575,0.21613587
1576,0.3604684
1577,0.028107531
1578,0.19856639
1579,0.0114925755
1580,0.016495897
1581,-0.01642641
1582,1.046959
1583,0.1500447
1584,0.20811377
1585,0.031111162
1586,0.029813398
1587,0.49075332
1588,0.017411672
1589,0.1246415
1590,0.050599914
1591,0.009204433
1592,0.45720685
1593,0.05286644
1594,0.13969104
1595,0.16522415
1596,0.029680602
1597,0.07816342
1598,0.018099077
1599,0.027503558
1600,0.045172438
1601,0.035550553
1602,0.09815111
1603,0.40254468
1604,1.0377772
1605,0.04171497
1606,0.035871245
1607,0.037652276
1608,0.4805928
1609,0.13226515
1610,0.025548885
1611,0.12514892
1612,0.035673607
1613,0.40944022
1614,0.06587657
1615,0.29942024
1616,0.014018779
1617,0.004239033
1618,0.4461229
1619,0.008960727
1620,0.028023949
1621,0.661046
1622,0.10337056
1623,0.013451395
1624,0.025616836
1625,0.026202168
1626,0.68485683
1627,0.78526986
1628,0.043558095
1629,0.3739249
1630,0.10301481
1631,0.021965487
1632,0.020730838
1633,0.031172505
1634,0.031560324
1635,0.0146040935
1636,0.0095133865
1637,0.01959157
1638,0.06902626
1639,4.291565
1640,0.039840613
1641,0.024178023
1642,0.05820796
1643,0.061868113
1644,0.10855325
1645,0.07830607
1646,0.0726602
1647,0.3693094
1648,0.048656266
1649,0.016316935
1650,0.024178023
1651,0.04032416
1652,0.17249064
1653,0.4273358
1654,0.72145003
1655,0.28997165
1656,0.23645371
1657,0.2562612
1658,0.13683306
1659,0.21663915
1660,0.09227814
1661,0.050374288
1662,0.27313206
1663,0.27062938
1664,1.0212259
1665,0.053301655
1666,0.054431755
1667,0.2043129
1668,0.27211064
1669,0.09133354
