ID,item_cnt_month
765,0.26597503
766,0.061669894
767,0.64791036
768,0.72531056
769,0.46522644
770,0.61036354
771,0.013291905
772,0.77089334
773,0.22367813
774,0.33528408
775,0.14581873
776,0.44615602
777,0.5330866
778,0.05492742
779,0.18413281
780,0.11806919
781,1.8191248
782,0.5786972
783,0.58664465
784,0.11892223
785,1.5270184
786,1.6832277
787,0.92633325
788,0.46516854
789,0.47382113
790,0.11806919
791,0.11892223
792,0.11892223
793,3.024547
794,0.11892223
795,0.4121408
796,1.1448708
797,1.3521014
798,0.11892223
799,1.9415201
800,0.1150798
801,0.04619745
802,0.9137644
803,0.47048593
804,0.09852021
805,0.050986215
806,0.3050249
807,0.13235223
808,0.4593097
809,7.904507e-05
810,0.4313868
811,0.43396103
812,0.34951735
813,0.16112036
814,0.040139914
815,0.68048936
816,0.32495525
817,0.0
818,0.5288794
819,0.15974593
820,0.3539378
821,0.10100117
822,0.21176662
823,0.4879653
824,0.12401256
825,0.119980484
826,0.23048243
827,0.4706697
828,0.051538557
829,0.15103376
830,1.0738075
831,0.07434063
832,0.06190879
833,0.46330506
834,0.35330474
835,0.18293238
836,0.17301519
837,0.50200874
838,0.39459452
839,0.05387729
840,0.037773322
841,0.17436458
842,0.04883747
843,0.20620283
844,0.634451
845,0.0
846,0.07528593
847,0.23121223
848,0.17218152
849,0.11273409
850,0.19278942
851,0.51168305
852,0.55145943
853,0.14695619
854,0.33107904
855,0.44905287
856,0.4350328
857,0.6423399
858,0.4706697
859,0.36215046
860,0.116009295
861,0.15841891
862,0.25942615
863,0.2881706
864,0.4378489
865,0.7500446
866,0.7666456
867,0.24849944
868,0.9459161
869,0.13302219
870,0.32726678
871,0.0760607
872,0.09675713
873,0.5121056
874,0.25115865
875,0.80186355
876,0.24344467
877,0.14352262
878,0.24968944
879,0.43886006
880,0.17390878
881,0.14470626
882,0.33340448
883,0.34647033
884,0.271207
885,0.8063988
886,0.28796738
887,0.17734511
888,0.25091198
889,0.20616806
890,0.3378801
891,0.4302302
892,0.7075381
893,0.07999086
894,0.2926321
895,0.10354129
896,0.30946437
897,0.12150629
898,0.15571226
899,0.33723286
900,0.039286867
901,1.7456268
902,0.12017772
903,0.5288794
904,1.2912812
905,0.93190175
906,0.9859578
907,0.7249618
908,0.4451352
909,0.3674872
910,0.29394424
911,0.13552219
912,0.75657827
913,0.3161599
914,0.018755255
915,0.23555307
916,0.19619471
917,0.012867351
918,0.13118118
919,0.45743424
920,0.111311786
921,0.9307109
922,0.17184386
923,0.0
924,0.29451615
925,0.28440523
926,0.28969616
927,0.121383734
928,0.820831
929,0.6856786
930,0.09774294
931,0.18436643
932,0.59730315
933,0.23177345
934,0.4011405
935,0.43777213
936,0.18088785
937,0.49824226
938,0.17757994
939,0.12625897
940,0.09146563
941,0.51076573
942,0.16898239
943,0.61700857
944,0.26578718
945,0.02359303
946,0.10254198
947,0.15488769
948,0.168473
949,0.21279033
950,0.15994519
951,0.004606818
952,0.011239951
953,0.016999442
954,0.3226827
955,0.15346809
956,0.7441805
957,0.023095181
958,0.5286216
959,0.631724
960,0.48661274
961,0.058916267
962,0.54175574
963,0.072013624
964,0.93364847
965,0.6543659
966,0.21881314
967,0.4952172
968,0.10070907
969,0.19103347
970,0.07408124
971,0.092125736
972,0.08498289
973,0.111147024
974,0.1016726
975,0.04292111
976,0.08775329
977,0.60260373
978,0.5568542
979,0.5882247
980,0.28840417
981,0.28347203
982,0.67447966
983,0.082789116
984,0.054158386
985,0.35701522
986,0.9169974
987,0.47624692
988,0.40712488
989,0.34293175
990,1.8618488
991,0.5943317
992,0.26018816
993,2.6653693
994,0.5462956
995,0.41050464
996,0.123666316
997,0.63635856
998,0.19268395
999,0.08183227
1000,1.2427208
1001,0.1807009
1002,1.2100967
1003,0.20343176
1004,0.162943
1005,0.19264032
1006,0.05669209
1007,0.09891259
1008,0.5487875
1009,0.15158692
1010,0.10944956
1011,0.2289419
1012,0.47147602
1013,2.2813985
1014,0.36130476
1015,0.5446338
1016,0.0
1017,0.05287567
1018,0.16431768
1019,0.7581447
1020,0.22960965
1021,0.49387845
1022,0.018358033
1023,0.12502256
1024,0.5248736
1025,0.063580744
1026,0.5308857
1027,0.33844978
1028,0.08465126
1029,0.12734623
1030,0.1753517
1031,0.19141828
1032,1.0090016
1033,0.0
1034,1.0548855
1035,0.36352727
1036,0.0828394
1037,1.1634595
1038,0.1753369
1039,0.3047346
1040,0.47029597
1041,0.0
1042,0.63621724
1043,0.14679328
1044,0.36704522
1045,0.15040372
1046,0.53666735
1047,0.21947102
1048,0.046909645
1049,0.51671714
1050,0.34683344
1051,0.41993445
1052,0.8866161
1053,0.12036408
1054,0.24251936
1055,0.5607779
1056,0.32474256
1057,0.6389783
1058,0.108022824
1059,1.6976414
1060,0.18934248
1061,0.52973247
1062,0.01348152
1063,0.13939841
1064,0.41775423
1065,0.13514994
1066,0.20094705
1067,0.46513897
1068,0.1059447
1069,0.16287923
1070,0.13909708
1071,0.043107405
1072,0.13694368
1073,0.26996762
1074,0.22592182
1075,0.2540994
1076,0.2571069
1077,5.5538955
1078,1.3859682
1079,3.7068238
1080,0.13768302
1081,0.23265937
1082,0.10798028
1083,0.44060117
1084,0.18365438
1085,0.26944846
1086,0.111589685
1087,0.27333277
1088,0.47263277
1089,1.4392738
1090,0.19537514
1091,0.3959983
1092,0.7872373
1093,0.2420255
1094,0.102083184
1095,0.17259634
1096,0.5552878
1097,0.056795742
1098,0.112901166
1099,0.4835877
1100,0.26123017
1101,0.21683419
1102,0.29149285
1103,0.4614305
1104,1.3021723
1105,0.1286329
1106,0.40944546
1107,0.39567873
1108,0.011115378
1109,0.52074814
1110,0.17777964
1111,0.0
1112,0.40579292
1113,0.12434224
1114,0.16157162
1115,0.0476997
1116,0.0839196
1117,0.0
1118,0.14604382
1119,0.14351332
1120,0.34086883
1121,0.05415756
1122,0.1924777
1123,0.0
1124,0.0
1125,0.14041255
1126,0.30074698
1127,0.105211355
1128,0.13750628
1129,0.09483669
1130,0.08306144
1131,0.4706697
1132,0.27304727
1133,0.11026992
1134,0.13059817
1135,0.14583804
1136,0.23839867
1137,1.1065758
1138,0.40724307
1139,0.14239149
1140,0.16976632
1141,0.049978368
1142,0.49132165
1143,0.121536426
1144,0.12992448
1145,0.34954813
1146,0.15072781
1147,0.5288794
1148,0.109198265
1149,0.16291752
1150,0.06972965
1151,0.32495922
1152,0.008831522
1153,0.15478311
1154,0.4333847
1155,0.007268509
1156,0.15655231
1157,1.8119341
1158,3.2342887
1159,0.3201037
1160,0.052964214
1161,0.30220664
1162,0.24407458
1163,0.054390963
1164,0.05985144
1165,0.0
1166,0.06628994
1167,0.60329217
1168,0.15835245
1169,0.22520395
1170,0.58870655
1171,0.12405922
1172,0.052074958
1173,0.03126843
1174,0.00021367782
1175,0.0031770428
1176,0.0031770428
1177,0.0
1178,0.101034515
1179,0.07525001
1180,0.17136261
1181,0.6635034
1182,0.12000932
1183,0.13466376
1184,0.22133447
1185,0.091438845
1186,0.07054703
1187,0.5288794
1188,0.13672975
1189,1.0754514
1190,0.17206982
1191,0.008578139
1192,0.20778751
1193,0.8043799
1194,0.17234513
1195,0.603664
1196,0.18298642
1197,0.15326726
1198,0.0541526
1199,0.818036
1200,0.44263864
1201,0.0
1202,0.027832607
1203,0.22868371
1204,0.46981665
1205,0.9505226
1206,0.12449249
1207,0.12557894
1208,0.09790102
1209,0.054590635
1210,0.20480584
1211,0.045159902
1212,2.667771
1213,1.1165673
1214,0.24900441
1215,0.09882624
1216,0.31057245
1217,0.7776679
1218,0.33178633
1219,0.23477276
1220,0.042422783
1221,0.08058314
1222,0.10968174
1223,0.11415322
1224,0.15229438
1225,0.008960268
1226,0.113031894
1227,0.11892223
1228,0.3413772
1229,0.3856121
1230,0.27933726
1231,0.42212698
1232,0.36099032
1233,0.11443573
1234,0.20815311
1235,0.4699601
1236,0.405785
1237,0.22040506
1238,0.11892223
1239,1.8191248
1240,0.15846518
1241,0.4081529
1242,0.22466198
1243,0.36008114
1244,0.18463852
1245,0.122411296
1246,1.1722356
1247,0.53419846
1248,0.12990579
1249,0.2231813
1250,0.15819758
1251,0.03982613
1252,0.06884924
1253,0.13230349
1254,0.36231726
1255,0.37142932
1256,0.37142912
1257,0.11268234
1258,0.03137832
1259,0.26596928
1260,0.48309988
1261,0.18719323
1262,0.0841626
1263,0.07124558
1264,1.486642
1265,0.34524888
1266,0.13592279
1267,1.2441834
1268,0.17785573
1269,0.2616562
1270,0.28588566
1271,0.16580802
1272,0.055833183
1273,0.2424078
1274,0.0058979494
1275,0.12636037
1276,0.18157764
1277,0.54224837
1278,1.8510284
1279,0.20589516
1280,0.2321149
1281,0.119490914
1282,0.3362121
1283,0.11274773
1284,0.034640823
1285,0.2567885
1286,0.05966513
1287,0.9701567
1288,0.030863106
1289,0.17804478
1290,0.091170505
1291,0.5286786
1292,0.6075408
1293,0.22194
1294,0.60917497
1295,0.42895257
1296,0.14990567
1297,0.17108953
1298,0.85682976
1299,0.24509387
1300,0.2972965
1301,0.68087727
1302,0.26933107
1303,0.26815704
1304,0.6432089
1305,0.07715033
1306,0.07222844
1307,0.08144273
1308,0.13858332
1309,0.1983665
1310,0.030466275
1311,0.10667787
1312,0.5668668
1313,0.1766148
1314,0.32970846
1315,0.06881247
1316,0.27523777
1317,0.120761424
1318,0.72759557
1319,0.21420655
1320,0.17940699
1321,0.12298386
1322,0.5288794
1323,0.26332536
1324,0.049287032
1325,0.4184284
1326,0.0
1327,0.09128459
1328,0.20382322
1329,0.11348913
1330,0.0
1331,0.8723889
1332,0.075587735
1333,2.8998866
1334,0.47942507
1335,0.026615953
1336,0.24367781
1337,0.13984142
1338,0.70971525
1339,0.14691932
1340,0.0
1341,0.0
1342,0.15981251
1343,0.0584919
1344,0.0
1345,0.03724688
1346,0.0
1347,0.09075167
1348,0.12410866
1349,0.3573818
1350,0.020767963
1351,0.08147001
1352,0.025376074
1353,0.14894216
1354,0.17729647
1355,0.9334651
1356,0.32649824
1357,0.12553006
1358,0.09856837
1359,0.46618658
1360,0.572909
1361,0.58030874
1362,0.21529657
1363,0.12418099
1364,0.2549814
1365,0.07125673
1366,0.084359735
1367,0.11972505
1368,0.16375394
1369,0.18292151
1370,0.48318562
1371,0.0044817417
1372,0.07888183
1373,0.101368316
1374,0.11659372
1375,0.1711838
1376,0.31865132
1377,0.0375136
1378,0.18946931
1379,0.14976682
1380,0.19089626
1381,0.14797184
1382,0.15085232
1383,0.42513037
1384,0.18731958
1385,0.63091373
1386,0.23294146
1387,0.0933334
1388,0.111103624
1389,0.1054542
1390,0.36101246
1391,0.0
1392,0.227352
1393,0.04965402
1394,0.08326094
1395,0.15366305
1396,0.10804541
1397,0.28453016
1398,0.16923258
1399,0.15240666
1400,0.16209188
1401,0.35341156
1402,0.2424988
1403,0.9008221
1404,0.4706697
1405,0.036789823
1406,0.051966216
1407,3.485952e-05
1408,0.040139914
1409,0.048110884
1410,0.13106753
1411,0.0
1412,0.11872853
1413,0.22263235
1414,0.082136616
1415,0.012086827
1416,0.09276392
1417,0.4696951
1418,0.21069859
1419,0.17167698
1420,0.15627304
1421,0.31165925
1422,0.22022137
1423,0.15328422
1424,0.043738343
1425,0.008466865
1426,0.18377456
1427,0.18648104
1428,0.07445161
1429,0.0974093
1430,0.01778242
1431,0.09064119
1432,0.11978305
1433,0.045047347
1434,0.3319952
1435,0.11827868
1436,0.018088995
1437,0.073317416
1438,0.053776268
1439,0.03266097
1440,0.14205496
1441,0.08915279
1442,0.26058015
1443,0.10163564
1444,0.13621782
1445,0.2740692
1446,0.11806919
1447,0.39221197
1448,0.15906543
1449,0.2783547
1450,0.098078616
1451,0.56826293
1452,0.355792
1453,0.08387948
1454,0.086454004
1455,0.15216644
1456,0.10367907
1457,0.0
1458,0.2861234
1459,1.302568
1460,0.16102684
1461,0.13775724
1462,0.18306686
1463,0.17394568
1464,0.11116028
1465,0.13246234
1466,0.14638673
1467,0.3928765
1468,0.26258904
1469,0.122560054
1470,0.23299013
1471,0.2868872
1472,0.4242795
1473,0.12457153
1474,0.19716519
1475,0.30478522
1476,0.16752313
1477,0.3613259
1478,0.16664794
1479,0.2444057
1480,0.16311142
1481,0.19519074
1482,0.7384146
1483,0.033767886
1484,0.05767017
1485,0.08842827
1486,0.16759136
1487,0.117120534
1488,0.046090923
1489,0.28946742
1490,0.60396904
1491,0.33726832
1492,0.25468865
1493,0.036115784
1494,0.1115515
1495,0.047479384
1496,0.013110889
1497,2.4053903
1498,0.48560584
1499,0.05646231
1500,0.11375775
1501,0.024109095
1502,0.1539396
1503,0.20968069
1504,0.049287032
1505,0.11986559
1506,0.111648306
1507,0.042655174
1508,0.17785573
1509,0.24096471
1510,0.058537196
1511,0.14918397
1512,0.023919482
1513,0.0424839
1514,0.38062918
1515,0.007273619
1516,0.06161727
1517,0.075568
1518,0.10616227
1519,0.13791893
1520,0.0237699
1521,0.38062918
1522,0.2616436
1523,0.1426171
1524,0.12360939
1525,0.4706697
1526,0.0551172
1527,0.113906525
1528,0.026164213
1529,0.22715257
1530,0.09072916
1531,0.9334651
1532,0.0
1533,0.10913415
1534,0.10327866
1535,0.08462163
1536,0.34117863
1537,0.016305255
1538,0.31398848
1539,0.040823825
1540,0.20620283
1541,0.20620283
1542,0.30555928
1543,0.16192295
1544,0.09629769
1545,0.00012040802
1546,5.0825815
1547,0.010915158
1548,0.109483756
1549,0.05955189
1550,0.087997876
1551,0.12783997
1552,0.10170261
1553,0.034911353
1554,0.016999442
1555,0.22947435
1556,0.06800688
1557,0.123107396
1558,0.0018756032
1559,0.023951193
1560,0.0751657
1561,0.23167929
1562,0.09066507
1563,0.35500285
1564,0.677616
1565,0.13618027
1566,0.16315891
1567,0.072368756
1568,0.087997876
1569,0.028416608
1570,0.067037374
1571,0.10588212
1572,0.0
1573,0.112901166
1574,0.1990001
1575,0.16153647
1576,0.3064123
1577,0.0017435373
1578,0.029636132
1579,0.0017570289
1580,0.0032105509
1581,0.0
1582,1.0538012
1583,0.11690407
1584,0.16863108
1585,0.0
1586,0.0
1587,0.25390995
1588,0.0
1589,0.04384612
1590,0.0
1591,0.0014177159
1592,0.5125361
1593,0.15534155
1594,0.4061566
1595,0.1480669
1596,0.06987447
1597,0.0095874015
1598,0.0
1599,0.007872446
1600,0.040584464
1601,0.015452923
1602,0.09885665
1603,0.20864056
1604,0.6315131
1605,0.025843093
1606,0.09226597
1607,0.12509778
1608,0.54590225
1609,0.11321132
1610,0.049277805
1611,0.11806919
1612,0.033160217
1613,0.38208514
1614,0.0664276
1615,0.46135268
1616,0.0
1617,0.0
1618,0.60488343
1619,0.0
1620,0.036269665
1621,0.6028822
1622,0.08167121
1623,0.0
1624,0.012404191
1625,0.061781872
1626,0.8668338
1627,0.5682503
1628,0.03630519
1629,0.41142306
1630,0.052441254
1631,0.016999442
1632,0.014612378
1633,0.0
1634,0.029322494
1635,0.0
1636,0.0
1637,0.0011659873
1638,0.07877785
1639,5.0825815
1640,0.009495612
1641,0.057773028
1642,0.0461507
1643,0.035403516
1644,0.11620956
1645,0.043436356
1646,0.06368024
1647,0.280115
1648,0.014465922
1649,0.0
1650,0.057773028
1651,0.0616393
1652,0.1665932
1653,0.44717145
1654,0.8953743
1655,0.2664899
1656,0.17307268
1657,0.29267585
1658,0.08916414
1659,0.21285482
1660,0.07726668
1661,0.017571919
1662,0.31684467
1663,0.31346798
1664,0.7454821
1665,0.0777988
1666,0.054589562
1667,0.51168305
1668,0.0
1669,0.042885296
1670,0.05927889
1671,0.119228624
1672,0.16600701
1673,0.061895072
1674,0.5288794
1675,0.16438624
1676,0.13710837
1677,0.18609476
1678,0.14069153
1679,0.0044590784
1680,0.13439043
1681,0.16229747
